,city,county,city_unic,county_unic,link
273,Berekfürdő,Jász-Nagykun-Szolnok,berekfurdo,jasz-nagykun-szolnok-megye,https://ingatlan.com/lista/berekfurdo
274,Beremend,Baranya,beremend,baranya-megye,https://ingatlan.com/lista/beremend
275,Berente,Borsod-Abaúj-Zemplén,berente,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/berente
276,Beret,Borsod-Abaúj-Zemplén,beret,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/beret
277,Berettyóújfalu,Hajdú-Bihar,berettyoujfalu,hajdu-bihar-megye,https://ingatlan.com/lista/berettyoujfalu
278,Berhida,Veszprém,berhida,veszprem-megye,https://ingatlan.com/lista/berhida
279,Berkenye,Nógrád,berkenye,nograd-megye,https://ingatlan.com/lista/berkenye
280,Berkesd,Baranya,berkesd,baranya-megye,https://ingatlan.com/lista/berkesd
281,Berkesz,Szabolcs-Szatmár-Bereg,berkesz,szabolcs-szatmar-bereg-megye,https://ingatlan.com/lista/berkesz
282,Bernecebaráti,Pest,bernecebarati,pest-megye,https://ingatlan.com/lista/bernecebarati
283,Berzék,Borsod-Abaúj-Zemplén,berzek,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/berzek
284,Berzence,Somogy,berzence,somogy-megye,https://ingatlan.com/lista/berzence
285,Besence,Baranya,besence,baranya-megye,https://ingatlan.com/lista/besence
286,Besenyőd,Szabolcs-Szatmár-Bereg,besenyod,szabolcs-szatmar-bereg-megye,https://ingatlan.com/lista/besenyod
287,Besenyőtelek,Heves,besenyotelek,heves-megye,https://ingatlan.com/lista/besenyotelek
288,Besenyszög,Jász-Nagykun-Szolnok,besenyszog,jasz-nagykun-szolnok-megye,https://ingatlan.com/lista/besenyszog
289,Besnyő,Fejér,besnyo,fejer-megye,https://ingatlan.com/lista/besnyo
290,Beszterec,Szabolcs-Szatmár-Bereg,beszterec,szabolcs-szatmar-bereg-megye,https://ingatlan.com/lista/beszterec
291,Bezedek,Baranya,bezedek,baranya-megye,https://ingatlan.com/lista/bezedek
292,Bezenye,Győr-Moson-Sopron,bezenye,gyor-moson-sopron-megye,https://ingatlan.com/lista/bezenye
293,Bezeréd,Zala,bezered,zala-megye,https://ingatlan.com/lista/bezered
294,Bezi,Győr-Moson-Sopron,bezi,gyor-moson-sopron-megye,https://ingatlan.com/lista/bezi
295,Biatorbágy,Pest,biatorbagy,pest-megye,https://ingatlan.com/lista/biatorbagy
296,Bicsérd,Baranya,bicserd,baranya-megye,https://ingatlan.com/lista/bicserd
297,Bicske,Fejér,bicske,fejer-megye,https://ingatlan.com/lista/bicske
298,Bihardancsháza,Hajdú-Bihar,bihardancshaza,hajdu-bihar-megye,https://ingatlan.com/lista/bihardancshaza
299,Biharkeresztes,Hajdú-Bihar,biharkeresztes,hajdu-bihar-megye,https://ingatlan.com/lista/biharkeresztes
300,Biharnagybajom,Hajdú-Bihar,biharnagybajom,hajdu-bihar-megye,https://ingatlan.com/lista/biharnagybajom
301,Bihartorda,Hajdú-Bihar,bihartorda,hajdu-bihar-megye,https://ingatlan.com/lista/bihartorda
302,Biharugra,Békés,biharugra,bekes-megye,https://ingatlan.com/lista/biharugra
303,Bikács,Tolna,bikacs,tolna-megye,https://ingatlan.com/lista/bikacs
304,Bikal,Baranya,bikal,baranya-megye,https://ingatlan.com/lista/bikal
305,Biri,Szabolcs-Szatmár-Bereg,biri,szabolcs-szatmar-bereg-megye,https://ingatlan.com/lista/biri
306,Birján,Baranya,birjan,baranya-megye,https://ingatlan.com/lista/birjan
307,Bisse,Baranya,bisse,baranya-megye,https://ingatlan.com/lista/bisse
308,Boba,Vas,boba,vas-megye,https://ingatlan.com/lista/boba
309,Bocfölde,Zala,bocfolde,zala-megye,https://ingatlan.com/lista/bocfolde
310,Boconád,Heves,boconad,heves-megye,https://ingatlan.com/lista/boconad
311,Bócsa,Bács-Kiskun,bocsa,bacs-kiskun-megye,https://ingatlan.com/lista/bocsa
312,Bocska,Zala,bocska,zala-megye,https://ingatlan.com/lista/bocska
313,Bocskaikert,Hajdú-Bihar,bocskaikert,hajdu-bihar-megye,https://ingatlan.com/lista/bocskaikert
314,Boda,Baranya,boda,baranya-megye,https://ingatlan.com/lista/boda
315,Bodajk,Fejér,bodajk,fejer-megye,https://ingatlan.com/lista/bodajk
316,Bodmér,Fejér,bodmer,fejer-megye,https://ingatlan.com/lista/bodmer
317,Bodolyabér,Baranya,bodolyaber,baranya-megye,https://ingatlan.com/lista/bodolyaber
318,Bodonhely,Győr-Moson-Sopron,bodonhely,gyor-moson-sopron-megye,https://ingatlan.com/lista/bodonhely
319,Bodony,Heves,bodony,heves-megye,https://ingatlan.com/lista/bodony
320,Bodorfa,Veszprém,bodorfa,veszprem-megye,https://ingatlan.com/lista/bodorfa
321,Bodrog,Somogy,bodrog,somogy-megye,https://ingatlan.com/lista/bodrog
322,Bodroghalom,Borsod-Abaúj-Zemplén,bodroghalom,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/bodroghalom
323,Bodrogkeresztúr,Borsod-Abaúj-Zemplén,bodrogkeresztur,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/bodrogkeresztur
324,Bodrogkisfalud,Borsod-Abaúj-Zemplén,bodrogkisfalud,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/bodrogkisfalud
325,Bodrogolaszi,Borsod-Abaúj-Zemplén,bodrogolaszi,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/bodrogolaszi
326,Bódvalenke,Borsod-Abaúj-Zemplén,bodvalenke,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/bodvalenke
327,Bódvarákó,Borsod-Abaúj-Zemplén,bodvarako,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/bodvarako
328,Bódvaszilas,Borsod-Abaúj-Zemplén,bodvaszilas,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/bodvaszilas
329,Bogács,Borsod-Abaúj-Zemplén,bogacs,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/bogacs
330,Bogád,Baranya,bogad,baranya-megye,https://ingatlan.com/lista/bogad
331,Bogádmindszent,Baranya,bogadmindszent,baranya-megye,https://ingatlan.com/lista/bogadmindszent
332,Bogdása,Baranya,bogdasa,baranya-megye,https://ingatlan.com/lista/bogdasa
333,Bogyiszló,Tolna,bogyiszlo,tolna-megye,https://ingatlan.com/lista/bogyiszlo
334,Bogyoszló,Győr-Moson-Sopron,bogyoszlo,gyor-moson-sopron-megye,https://ingatlan.com/lista/bogyoszlo
335,Bojt,Hajdú-Bihar,bojt,hajdu-bihar-megye,https://ingatlan.com/lista/bojt
336,Bókaháza,Zala,bokahaza,zala-megye,https://ingatlan.com/lista/bokahaza
337,Bokod,Komárom-Esztergom,bokod,komarom-esztergom-megye,https://ingatlan.com/lista/bokod
338,Bokor,Nógrád,bokor,nograd-megye,https://ingatlan.com/lista/bokor
339,Boldog,Heves,boldog,heves-megye,https://ingatlan.com/lista/boldog
340,Boldogasszonyfa,Baranya,boldogasszonyfa,baranya-megye,https://ingatlan.com/lista/boldogasszonyfa
341,Boldogkőújfalu,Borsod-Abaúj-Zemplén,boldogkoujfalu,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/boldogkoujfalu
342,Boldogkőváralja,Borsod-Abaúj-Zemplén,boldogkovaralja,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/boldogkovaralja
343,Boldva,Borsod-Abaúj-Zemplén,boldva,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/boldva
344,Bolhás,Somogy,bolhas,somogy-megye,https://ingatlan.com/lista/bolhas
345,Bolhó,Somogy,bolho,somogy-megye,https://ingatlan.com/lista/bolho
346,Bóly,Baranya,boly,baranya-megye,https://ingatlan.com/lista/boly
347,Boncodfölde,Zala,boncodfolde,zala-megye,https://ingatlan.com/lista/boncodfolde
348,Bonyhád,Tolna,bonyhad,tolna-megye,https://ingatlan.com/lista/bonyhad
349,Bonyhádvarasd,Tolna,bonyhadvarasd,tolna-megye,https://ingatlan.com/lista/bonyhadvarasd
350,Bonnya,Somogy,bonnya,somogy-megye,https://ingatlan.com/lista/bonnya
351,Bordány,Csongrád,bordany,csongrad-megye,https://ingatlan.com/lista/bordany
352,Borgáta,Vas,borgata,vas-megye,https://ingatlan.com/lista/borgata
353,Borjád,Baranya,borjad,baranya-megye,https://ingatlan.com/lista/borjad
354,Borota,Bács-Kiskun,borota,bacs-kiskun-megye,https://ingatlan.com/lista/borota
355,Borsfa,Zala,borsfa,zala-megye,https://ingatlan.com/lista/borsfa
356,Borsodbóta,Borsod-Abaúj-Zemplén,borsodbota,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/borsodbota
357,Borsodgeszt,Borsod-Abaúj-Zemplén,borsodgeszt,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/borsodgeszt
358,Borsodivánka,Borsod-Abaúj-Zemplén,borsodivanka,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/borsodivanka
359,Borsodnádasd,Borsod-Abaúj-Zemplén,borsodnadasd,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/borsodnadasd
360,Borsodszentgyörgy,Borsod-Abaúj-Zemplén,borsodszentgyorgy,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/borsodszentgyorgy
361,Borsodszirák,Borsod-Abaúj-Zemplén,borsodszirak,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/borsodszirak
362,Borsosberény,Nógrád,borsosbereny,nograd-megye,https://ingatlan.com/lista/borsosbereny
363,Borszörcsök,Veszprém,borszorcsok,veszprem-megye,https://ingatlan.com/lista/borszorcsok
364,Borzavár,Veszprém,borzavar,veszprem-megye,https://ingatlan.com/lista/borzavar
365,Bosta,Baranya,bosta,baranya-megye,https://ingatlan.com/lista/bosta
366,Botpalád,Szabolcs-Szatmár-Bereg,botpalad,szabolcs-szatmar-bereg-megye,https://ingatlan.com/lista/botpalad
367,Botykapeterd,Baranya,botykapeterd,baranya-megye,https://ingatlan.com/lista/botykapeterd
368,Bozzai,Vas,bozzai,vas-megye,https://ingatlan.com/lista/bozzai
369,Bozsok,Vas,bozsok,vas-megye,https://ingatlan.com/lista/bozsok
370,Bózsva,Borsod-Abaúj-Zemplén,bozsva,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/bozsva
371,Bő,Vas,bo,vas-megye,https://ingatlan.com/lista/bo
372,Bőcs,Borsod-Abaúj-Zemplén,bocs,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/bocs
373,Böde,Zala,bode,zala-megye,https://ingatlan.com/lista/bode
374,Bödeháza,Zala,bodehaza,zala-megye,https://ingatlan.com/lista/bodehaza
375,Bögöt,Vas,bogot,vas-megye,https://ingatlan.com/lista/bogot
376,Bögöte,Vas,bogote,vas-megye,https://ingatlan.com/lista/bogote
377,Böhönye,Somogy,bohonye,somogy-megye,https://ingatlan.com/lista/bohonye
378,Bököny,Szabolcs-Szatmár-Bereg,bokony,szabolcs-szatmar-bereg-megye,https://ingatlan.com/lista/bokony
379,Bölcske,Tolna,bolcske,tolna-megye,https://ingatlan.com/lista/bolcske
380,Bőny,Győr-Moson-Sopron,bony,gyor-moson-sopron-megye,https://ingatlan.com/lista/bony
381,Börcs,Győr-Moson-Sopron,borcs,gyor-moson-sopron-megye,https://ingatlan.com/lista/borcs
382,Börzönce,Zala,borzonce,zala-megye,https://ingatlan.com/lista/borzonce
383,Bősárkány,Győr-Moson-Sopron,bosarkany,gyor-moson-sopron-megye,https://ingatlan.com/lista/bosarkany
384,Bőszénfa,Somogy,boszenfa,somogy-megye,https://ingatlan.com/lista/boszenfa
385,Bucsa,Békés,bucsa,bekes-megye,https://ingatlan.com/lista/bucsa
386,Bucsu,Vas,bucsu,vas-megye,https://ingatlan.com/lista/bucsu
387,Búcsúszentlászló,Zala,bucsuszentlaszlo,zala-megye,https://ingatlan.com/lista/bucsuszentlaszlo
388,Bucsuta,Zala,bucsuta,zala-megye,https://ingatlan.com/lista/bucsuta
389,Budajenő,Pest,budajeno,pest-megye,https://ingatlan.com/lista/budajeno
390,Budakalász,Pest,budakalasz,pest-megye,https://ingatlan.com/lista/budakalasz
391,Budakeszi,Pest,budakeszi,pest-megye,https://ingatlan.com/lista/budakeszi
392,Budaörs,Pest,budaors,pest-megye,https://ingatlan.com/lista/budaors
393,Budapest,Budapest,budapest,budapest-megye,https://ingatlan.com/lista/budapest
394,Budapest 01. kerület,Budapest,budapest 01. kerulet,budapest-megye,https://ingatlan.com/lista/budapest 01. kerulet
395,Budapest 02. kerület,Budapest,budapest 02. kerulet,budapest-megye,https://ingatlan.com/lista/budapest 02. kerulet
396,Budapest 03. kerület,Budapest,budapest 03. kerulet,budapest-megye,https://ingatlan.com/lista/budapest 03. kerulet
397,Budapest 04. kerület,Budapest,budapest 04. kerulet,budapest-megye,https://ingatlan.com/lista/budapest 04. kerulet
398,Budapest 05. kerület,Budapest,budapest 05. kerulet,budapest-megye,https://ingatlan.com/lista/budapest 05. kerulet
399,Budapest 06. kerület,Budapest,budapest 06. kerulet,budapest-megye,https://ingatlan.com/lista/budapest 06. kerulet
400,Budapest 07. kerület,Budapest,budapest 07. kerulet,budapest-megye,https://ingatlan.com/lista/budapest 07. kerulet
401,Budapest 08. kerület,Budapest,budapest 08. kerulet,budapest-megye,https://ingatlan.com/lista/budapest 08. kerulet
402,Budapest 09. kerület,Budapest,budapest 09. kerulet,budapest-megye,https://ingatlan.com/lista/budapest 09. kerulet
403,Budapest 10. kerület,Budapest,budapest 10. kerulet,budapest-megye,https://ingatlan.com/lista/budapest 10. kerulet
404,Budapest 11. kerület,Budapest,budapest 11. kerulet,budapest-megye,https://ingatlan.com/lista/budapest 11. kerulet
405,Budapest 12. kerület,Budapest,budapest 12. kerulet,budapest-megye,https://ingatlan.com/lista/budapest 12. kerulet
406,Budapest 13. kerület,Budapest,budapest 13. kerulet,budapest-megye,https://ingatlan.com/lista/budapest 13. kerulet
407,Budapest 14. kerület,Budapest,budapest 14. kerulet,budapest-megye,https://ingatlan.com/lista/budapest 14. kerulet
408,Budapest 15. kerület,Budapest,budapest 15. kerulet,budapest-megye,https://ingatlan.com/lista/budapest 15. kerulet
409,Budapest 16. kerület,Budapest,budapest 16. kerulet,budapest-megye,https://ingatlan.com/lista/budapest 16. kerulet
410,Budapest 17. kerület,Budapest,budapest 17. kerulet,budapest-megye,https://ingatlan.com/lista/budapest 17. kerulet
411,Budapest 18. kerület,Budapest,budapest 18. kerulet,budapest-megye,https://ingatlan.com/lista/budapest 18. kerulet
412,Budapest 19. kerület,Budapest,budapest 19. kerulet,budapest-megye,https://ingatlan.com/lista/budapest 19. kerulet
413,Budapest 20. kerület,Budapest,budapest 20. kerulet,budapest-megye,https://ingatlan.com/lista/budapest 20. kerulet
414,Budapest 21. kerület,Budapest,budapest 21. kerulet,budapest-megye,https://ingatlan.com/lista/budapest 21. kerulet
415,Budapest 22. kerület,Budapest,budapest 22. kerulet,budapest-megye,https://ingatlan.com/lista/budapest 22. kerulet
416,Budapest 23. kerület,Budapest,budapest 23. kerulet,budapest-megye,https://ingatlan.com/lista/budapest 23. kerulet
417,Bugac,Bács-Kiskun,bugac,bacs-kiskun-megye,https://ingatlan.com/lista/bugac
418,Bugacpusztaháza,Bács-Kiskun,bugacpusztahaza,bacs-kiskun-megye,https://ingatlan.com/lista/bugacpusztahaza
419,Bugyi,Pest,bugyi,pest-megye,https://ingatlan.com/lista/bugyi
420,Buj,Szabolcs-Szatmár-Bereg,buj,szabolcs-szatmar-bereg-megye,https://ingatlan.com/lista/buj
421,Buják,Nógrád,bujak,nograd-megye,https://ingatlan.com/lista/bujak
422,Buzsák,Somogy,buzsak,somogy-megye,https://ingatlan.com/lista/buzsak
423,Bük,Vas,buk,vas-megye,https://ingatlan.com/lista/buk
424,Bükkábrány,Borsod-Abaúj-Zemplén,bukkabrany,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/bukkabrany
425,Bükkaranyos,Borsod-Abaúj-Zemplén,bukkaranyos,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/bukkaranyos
426,Bükkmogyorósd,Borsod-Abaúj-Zemplén,bukkmogyorosd,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/bukkmogyorosd
427,Bükkösd,Baranya,bukkosd,baranya-megye,https://ingatlan.com/lista/bukkosd
428,Bükkszék,Heves,bukkszek,heves-megye,https://ingatlan.com/lista/bukkszek
429,Bükkszenterzsébet,Heves,bukkszenterzsebet,heves-megye,https://ingatlan.com/lista/bukkszenterzsebet
430,Bükkszentkereszt,Borsod-Abaúj-Zemplén,bukkszentkereszt,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/bukkszentkereszt
431,Bükkszentmárton,Heves,bukkszentmarton,heves-megye,https://ingatlan.com/lista/bukkszentmarton
432,Bükkzsérc,Borsod-Abaúj-Zemplén,bukkzserc,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/bukkzserc
433,Bürüs,Baranya,burus,baranya-megye,https://ingatlan.com/lista/burus
434,Büssü,Somogy,bussu,somogy-megye,https://ingatlan.com/lista/bussu
435,Büttös,Borsod-Abaúj-Zemplén,buttos,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/buttos
436,Cák,Vas,cak,vas-megye,https://ingatlan.com/lista/cak
437,Cakóháza,Győr-Moson-Sopron,cakohaza,gyor-moson-sopron-megye,https://ingatlan.com/lista/cakohaza
438,Cece,Fejér,cece,fejer-megye,https://ingatlan.com/lista/cece
439,Cégénydányád,Szabolcs-Szatmár-Bereg,cegenydanyad,szabolcs-szatmar-bereg-megye,https://ingatlan.com/lista/cegenydanyad
440,Cegléd,Pest,cegled,pest-megye,https://ingatlan.com/lista/cegled
441,Ceglédbercel,Pest,cegledbercel,pest-megye,https://ingatlan.com/lista/cegledbercel
442,Celldömölk,Vas,celldomolk,vas-megye,https://ingatlan.com/lista/celldomolk
443,Cered,Nógrád,cered,nograd-megye,https://ingatlan.com/lista/cered
444,Chernelházadamonya,Vas,chernelhazadamonya,vas-megye,https://ingatlan.com/lista/chernelhazadamonya
445,Cibakháza,Jász-Nagykun-Szolnok,cibakhaza,jasz-nagykun-szolnok-megye,https://ingatlan.com/lista/cibakhaza
446,Cigánd,Borsod-Abaúj-Zemplén,cigand,borsod-abauj-zemplen-megye,https://ingatlan.com/lista/cigand
447,Cikó,Tolna,ciko,tolna-megye,https://ingatlan.com/lista/ciko
448,Cirák,Győr-Moson-Sopron,cirak,gyor-moson-sopron-megye,https://ingatlan.com/lista/cirak
449,Cún,Baranya,cun,baranya-megye,https://ingatlan.com/lista/cun
450,Csabacsűd,Békés,csabacsud,bekes-megye,https://ingatlan.com/lista/csabacsud
451,Csabaszabadi,Békés,csabaszabadi,bekes-megye,https://ingatlan.com/lista/csabaszabadi
452,Csabdi,Fejér,csabdi,fejer-megye,https://ingatlan.com/lista/csabdi
453,Csabrendek,Veszprém,csabrendek,veszprem-megye,https://ingatlan.com/lista/csabrendek
454,Csáfordjánosfa,Győr-Moson-Sopron,csafordjanosfa,gyor-moson-sopron-megye,https://ingatlan.com/lista/csafordjanosfa
455,Csaholc,Szabolcs-Szatmár-Bereg,csaholc,szabolcs-szatmar-bereg-megye,https://ingatlan.com/lista/csaholc
456,Csajág,Veszprém,csajag,veszprem-megye,https://ingatlan.com/lista/csajag
457,Csákány,Somogy,csakany,somogy-megye,https://ingatlan.com/lista/csakany
458,Csákánydoroszló,Vas,csakanydoroszlo,vas-megye,https://ingatlan.com/lista/csakanydoroszlo
459,Csákberény,Fejér,csakbereny,fejer-megye,https://ingatlan.com/lista/csakbereny
460,Csákvár,Fejér,csakvar,fejer-megye,https://ingatlan.com/lista/csakvar
461,Csanádalberti,Csongrád,csanadalberti,csongrad-megye,https://ingatlan.com/lista/csanadalberti
462,Csanádapáca,Békés,csanadapaca,bekes-megye,https://ingatlan.com/lista/csanadapaca
463,Csanádpalota,Csongrád,csanadpalota,csongrad-megye,https://ingatlan.com/lista/csanadpalota
464,Csánig,Vas,csanig,vas-megye,https://ingatlan.com/lista/csanig
465,Csány,Heves,csany,heves-megye,https://ingatlan.com/lista/csany
466,Csányoszró,Baranya,csanyoszro,baranya-megye,https://ingatlan.com/lista/csanyoszro
467,Csanytelek,Csongrád,csanytelek,csongrad-megye,https://ingatlan.com/lista/csanytelek
468,Csapi,Zala,csapi,zala-megye,https://ingatlan.com/lista/csapi
469,Csapod,Győr-Moson-Sopron,csapod,gyor-moson-sopron-megye,https://ingatlan.com/lista/csapod
470,Csárdaszállás,Békés,csardaszallas,bekes-megye,https://ingatlan.com/lista/csardaszallas
471,Csarnóta,Baranya,csarnota,baranya-megye,https://ingatlan.com/lista/csarnota
472,Csaroda,Szabolcs-Szatmár-Bereg,csaroda,szabolcs-szatmar-bereg-megye,https://ingatlan.com/lista/csaroda
473,Császár,Komárom-Esztergom,csaszar,komarom-esztergom-megye,https://ingatlan.com/lista/csaszar
474,Császártöltés,Bács-Kiskun,csaszartoltes,bacs-kiskun-megye,https://ingatlan.com/lista/csaszartoltes
475,Császló,Szabolcs-Szatmár-Bereg,csaszlo,szabolcs-szatmar-bereg-megye,https://ingatlan.com/lista/csaszlo
476,Csátalja,Bács-Kiskun,csatalja,bacs-kiskun-megye,https://ingatlan.com/lista/csatalja
477,Csatár,Zala,csatar,zala-megye,https://ingatlan.com/lista/csatar
478,Csataszög,Jász-Nagykun-Szolnok,csataszog,jasz-nagykun-szolnok-megye,https://ingatlan.com/lista/csataszog
479,Csatka,Komárom-Esztergom,csatka,komarom-esztergom-megye,https://ingatlan.com/lista/csatka
480,Csávoly,Bács-Kiskun,csavoly,bacs-kiskun-megye,https://ingatlan.com/lista/csavoly
481,Csebény,Baranya,csebeny,baranya-megye,https://ingatlan.com/lista/csebeny
482,Csécse,Nógrád,csecse,nograd-megye,https://ingatlan.com/lista/csecse
483,Csegöld,Szabolcs-Szatmár-Bereg,csegold,szabolcs-szatmar-bereg-megye,https://ingatlan.com/lista/csegold
484,Csehbánya,Veszprém,csehbanya,veszprem-megye,https://ingatlan.com/lista/csehbanya
485,Csehi,Vas,csehi,vas-megye,https://ingatlan.com/lista/csehi
486,Csehimindszent,Vas,csehimindszent,vas-megye,https://ingatlan.com/lista/csehimindszent
487,Csém,Komárom-Esztergom,csem,komarom-esztergom-megye,https://ingatlan.com/lista/csem
488,Csemő,Pest,csemo,pest-megye,https://ingatlan.com/lista/csemo
489,Csempeszkopács,Vas,csempeszkopacs,vas-megye,https://ingatlan.com/lista/csempeszkopacs
490,Csengele,Csongrád,csengele,csongrad-megye,https://ingatlan.com/lista/csengele
491,Csenger,Szabolcs-Szatmár-Bereg,csenger,szabolcs-szatmar-bereg-megye,https://ingatlan.com/lista/csenger
492,Csengersima,Szabolcs-Szatmár-Bereg,csengersima,szabolcs-szatmar-bereg-megye,https://ingatlan.com/lista/csengersima
493,Csengerújfalu,Szabolcs-Szatmár-Bereg,csengerujfalu,szabolcs-szatmar-bereg-megye,https://ingatlan.com/lista/csengerujfalu
